date,market,customer_code,product_code,channel,gross_sales_amount,return_sales_amount,signed_sales_amount
2020-02-01,Indonesia,70003181,A3320150502,Direct,1488.55,0.0,1488.55
2020-02-01,Indonesia,70003181,A3320150504,Direct,1614.54,0.0,1614.54
2020-02-01,Indonesia,70003181,A3018150202,Direct,0.0,1224.16,-1224.16
2020-02-01,Indonesia,70003181,A3019150204,Direct,238.56,0.0,238.56
2020-02-01,Indonesia,70003181,A3018150201,Direct,188.82,0.0,188.82
2020-02-01,Indonesia,70003181,A3019150206,Direct,0.0,2286.34,-2286.34
2020-02-01,Indonesia,70003181,A3019150205,Direct,1168.6,0.0,1168.6
2020-02-01,Indonesia,70003182,A4218110207,Direct,1088.76,0.0,1088.76
2020-02-01,Indonesia,70003182,A4118110102,Direct,973.29,0.0,973.29
2020-02-01,Indonesia,70003182,A4218110205,Direct,1263.75,0.0,1263.75
2020-02-01,Indonesia,70003182,A4419110401,Direct,1523.46,0.0,1523.46
2020-02-01,Indonesia,70003182,A4419110407,Direct,0.0,1546.49,-1546.49
2020-02-01,Indonesia,70003182,A4419110408,Direct,1698.51,0.0,1698.51
2020-02-01,Indonesia,70003182,A4118110101,Direct,560.64,0.0,560.64
2020-02-01,Indonesia,70003182,A4218110201,Direct,740.54,0.0,740.54
2020-02-01,Indonesia,70003182,A4218110204,Direct,850.14,0.0,850.14
2020-02-01,Indonesia,70003182,A4319110302,Direct,896.44,0.0,896.44
2020-02-01,Indonesia,70003182,A4319110304,Direct,944.63,0.0,944.63
2020-02-01,Indonesia,70003182,A4118110107,Direct,811.63,0.0,811.63
2020-02-01,Indonesia,70003182,A4519110502,Direct,0.0,1195.22,-1195.22
2020-02-01,Indonesia,70003182,A4318110301,Direct,824.73,0.0,824.73
2020-02-01,Indonesia,70003182,A4519110501,Direct,889.25,0.0,889.25
2020-02-01,Indonesia,70003182,A4118110104,Direct,0.0,464.35,-464.35
2020-02-01,Indonesia,70003182,A4118110105,Direct,481.1,0.0,481.1
2020-02-01,Indonesia,70003182,A4218110206,Direct,651.62,0.0,651.62
2020-02-01,Indonesia,70003182,A4419110402,Direct,697.27,0.0,697.27
2020-02-01,Indonesia,70003182,A4419110405,Direct,831.39,0.0,831.39
2020-02-01,Indonesia,70003182,A4419110406,Direct,624.54,0.0,624.54
2020-02-01,Indonesia,70003182,A4118110106,Direct,248.01,0.0,248.01
2020-02-01,Indonesia,70003182,A4319110306,Direct,411.72,0.0,411.72
2020-02-01,Indonesia,70003182,A4319110305,Direct,376.96,0.0,376.96
2020-02-01,Indonesia,70003182,A4520110504,Direct,507.92,0.0,507.92
2020-02-01,Indonesia,70003182,A6720160103,Direct,1447.28,0.0,1447.28
2020-02-01,Indonesia,70003182,A6818160201,Direct,1022.95,0.0,1022.95
2020-02-01,Indonesia,70003182,A7119160103,Direct,4565.13,0.0,4565.13
2020-02-01,Indonesia,70003182,A7119160102,Direct,3339.82,0.0,3339.82
2020-02-01,Indonesia,70003182,A7118160101,Direct,4742.42,0.0,4742.42
2020-02-01,Indonesia,70003182,A7220160203,Direct,7478.05,0.0,7478.05
2020-02-01,Indonesia,70003182,A7220160202,Direct,5970.19,0.0,5970.19
2020-02-01,Indonesia,70003182,A7219160201,Direct,2130.66,0.0,2130.66
2020-02-01,Indonesia,70003182,A6419160302,Direct,1721.84,0.0,1721.84
2020-02-01,Indonesia,70003182,A6419160301,Direct,0.0,1171.54,-1171.54
2020-02-01,Indonesia,70003182,A6419160303,Direct,2708.55,0.0,2708.55
2020-02-01,Indonesia,70003182,A6519160401,Direct,2545.39,0.0,2545.39
2020-02-01,Indonesia,70003182,A6218160101,Direct,2891.35,0.0,2891.35
2020-02-01,Indonesia,70003182,A6218160102,Direct,2688.57,0.0,2688.57
2020-02-01,Indonesia,70003182,A6219160103,Direct,2704.04,0.0,2704.04
2020-02-01,Indonesia,70003182,A6319160203,Direct,958.34,0.0,958.34
2020-02-01,Indonesia,70003182,A6319160201,Direct,1817.87,0.0,1817.87
2020-02-01,Indonesia,70003182,A6319160202,Direct,3020.98,0.0,3020.98
2020-02-01,Indonesia,70003182,A5519110304,Direct,653.08,0.0,653.08
2020-02-01,Indonesia,70003182,A5520110308,Direct,652.93,0.0,652.93
2020-02-01,Indonesia,70003182,A5620110402,Direct,705.63,0.0,705.63
2020-02-01,Indonesia,70003182,A5621110404,Direct,0.0,589.2,-589.2
2020-02-01,Indonesia,70003182,A5621110405,Direct,0.0,644.51,-644.51
2020-02-01,Indonesia,70003182,A5318110103,Direct,566.62,0.0,566.62
2020-02-01,Indonesia,70003182,A5419110203,Direct,664.88,0.0,664.88
2020-02-01,Indonesia,70003182,A5419110205,Direct,612.98,0.0,612.98
2020-02-01,Indonesia,70003182,A4419110404,Direct,0.0,294.84,-294.84
2020-02-01,Indonesia,70003182,A4218110208,Direct,0.0,248.19,-248.19
2020-02-01,Indonesia,70003182,A4218110202,Direct,253.4,0.0,253.4
2020-02-01,Indonesia,70003182,A6019110107,Direct,416.27,0.0,416.27
2020-02-01,Indonesia,70003182,A5318110107,Direct,322.43,0.0,322.43
2020-02-01,Indonesia,70003182,A5318110108,Direct,307.65,0.0,307.65
2020-02-01,Indonesia,70003182,A5318110104,Direct,273.22,0.0,273.22
2020-02-01,Indonesia,70003182,A5318110105,Direct,292.46,0.0,292.46
2020-02-01,Indonesia,70003182,A5318110101,Direct,311.43,0.0,311.43
2020-02-01,Indonesia,70003182,A5318110102,Direct,275.54,0.0,275.54
2020-02-01,Indonesia,70003182,A5620110401,Direct,0.0,341.42,-341.42
2020-02-01,Indonesia,70003182,A5621110403,Direct,350.49,0.0,350.49
2020-02-01,Indonesia,70003182,A5621110407,Direct,0.0,315.14,-315.14
2020-02-01,Indonesia,70003182,A5621110408,Direct,295.57,0.0,295.57
2020-02-01,Indonesia,70003182,A5419110207,Direct,324.02,0.0,324.02
2020-02-01,Indonesia,70003182,A5419110208,Direct,333.32,0.0,333.32
2020-02-01,Indonesia,70003182,A5419110204,Direct,339.77,0.0,339.77
2020-02-01,Indonesia,70003182,A5419110201,Direct,0.0,320.87,-320.87
2020-02-01,Indonesia,70003182,A5419110202,Direct,305.13,0.0,305.13
2020-02-01,Indonesia,70003182,A5519110302,Direct,310.82,0.0,310.82
2020-02-01,Indonesia,70003182,A5519110301,Direct,316.05,0.0,316.05
2020-02-01,Indonesia,70003182,A5520110305,Direct,322.06,0.0,322.06
2020-02-01,Indonesia,70003182,A0118150104,Direct,273.55,0.0,273.55
2020-02-01,Indonesia,70003182,A3920150303,Direct,25.44,0.0,25.44
2020-02-01,Indonesia,70003182,A3718150103,Direct,17.83,0.0,17.83
2020-02-01,Indonesia,70003182,A1618150103,Direct,146.07,0.0,146.07
2020-02-01,Indonesia,70003182,A1819150303,Direct,0.0,238.84,-238.84
2020-02-01,Indonesia,70003182,A1718150203,Direct,101.49,0.0,101.49
2020-02-01,Indonesia,70003182,A0219150202,Direct,196.36,0.0,196.36
2020-02-01,Indonesia,70003182,A0118150102,Direct,0.0,352.31,-352.31
2020-02-01,Indonesia,70003182,A1320150402,Direct,3269.46,0.0,3269.46
2020-02-01,Indonesia,70003182,A1018150102,Direct,2233.54,0.0,2233.54
2020-02-01,Indonesia,70003182,A1219150302,Direct,3395.8,0.0,3395.8
2020-02-01,Indonesia,70003182,A1118150202,Direct,3898.01,0.0,3898.01
2020-02-01,Indonesia,70003182,A3920150305,Direct,14.54,0.0,14.54
2020-02-01,Indonesia,70003182,A3718150105,Direct,9.02,0.0,9.02
2020-02-01,Indonesia,70003182,A3819150205,Direct,0.0,10.37,-10.37
2020-02-01,Indonesia,70003182,A0220150203,Direct,177.82,0.0,177.82
2020-02-01,Indonesia,70003182,A0118150103,Direct,0.0,190.43,-190.43
2020-02-01,Indonesia,70003182,A1819150304,Direct,0.0,194.75,-194.75
2020-02-01,Indonesia,70003182,A1618150104,Direct,63.78,0.0,63.78
2020-02-01,Indonesia,70003182,A1718150204,Direct,44.57,0.0,44.57
2020-02-01,Indonesia,70003182,A1018150103,Direct,543.53,0.0,543.53
2020-02-01,Indonesia,70003182,A1320150403,Direct,977.88,0.0,977.88
2020-02-01,Indonesia,70003182,A1219150303,Direct,3127.31,0.0,3127.31
2020-02-01,Indonesia,70003182,A1119150203,Direct,632.8,0.0,632.8
2020-02-01,Indonesia,70003182,A1718150201,Direct,154.27,0.0,154.27
2020-02-01,Indonesia,70003182,A1819150301,Direct,116.41,0.0,116.41
2020-02-01,Indonesia,70003182,A1618150101,Direct,21.27,0.0,21.27
2020-02-01,Indonesia,70003182,A3818150201,Direct,27.78,0.0,27.78
2020-02-01,Indonesia,70003182,A4020150401,Direct,42.54,0.0,42.54
2020-02-01,Indonesia,70003182,A3920150301,Direct,10.47,0.0,10.47
2020-02-01,Indonesia,70003182,A3718150101,Direct,0.0,8.43,-8.43
2020-02-01,Indonesia,70003182,A0219150201,Direct,667.48,0.0,667.48
2020-02-01,Indonesia,70003182,A0118150101,Direct,0.0,391.66,-391.66
2020-02-01,Indonesia,70003182,A0320150301,Direct,271.83,0.0,271.83
2020-02-01,Indonesia,70003182,A1319150401,Direct,2337.39,0.0,2337.39
2020-02-01,Indonesia,70003182,A1018150101,Direct,1001.57,0.0,1001.57
2020-02-01,Indonesia,70003182,A1219150301,Direct,0.0,1021.61,-1021.61
2020-02-01,Indonesia,70003182,A1118150201,Direct,0.0,2521.25,-2521.25
2020-02-01,Indonesia,70003182,A0721150401,Direct,845.92,0.0,845.92
2020-02-01,Indonesia,70003182,A0619150302,Direct,750.22,0.0,750.22
2020-02-01,Indonesia,70003182,A0621150308,Direct,1099.54,0.0,1099.54
2020-02-01,Indonesia,70003182,A0619150301,Direct,632.12,0.0,632.12
2020-02-01,Indonesia,70003182,A0620150305,Direct,457.19,0.0,457.19
2020-02-01,Indonesia,70003182,A0620150303,Direct,0.0,769.59,-769.59
2020-02-01,Indonesia,70003182,A0621150307,Direct,1069.34,0.0,1069.34
2020-02-01,Indonesia,70003182,A0418150105,Direct,379.42,0.0,379.42
2020-02-01,Indonesia,70003182,A0418150103,Direct,227.94,0.0,227.94
2020-02-01,Indonesia,70003182,A0418150102,Direct,515.55,0.0,515.55
2020-02-01,Indonesia,70003182,A0418150101,Direct,295.72,0.0,295.72
2020-02-01,Indonesia,70003182,A0418150107,Direct,559.46,0.0,559.46
2020-02-01,Indonesia,70003182,A0418150108,Direct,396.18,0.0,396.18
2020-02-01,Indonesia,70003182,A0519150205,Direct,741.42,0.0,741.42
2020-02-01,Indonesia,70003182,A0519150207,Direct,331.38,0.0,331.38
2020-02-01,Indonesia,70003182,A0519150208,Direct,704.11,0.0,704.11
2020-02-01,Indonesia,70003182,A0519150201,Direct,268.28,0.0,268.28
2020-02-01,Indonesia,70003182,A0519150202,Direct,556.34,0.0,556.34
2020-02-01,Indonesia,70003182,A0519150203,Direct,0.0,251.57,-251.57
2020-02-01,Indonesia,70003182,A2319150301,Direct,1412.62,0.0,1412.62
2020-02-01,Indonesia,70003182,A2319150302,Direct,0.0,694.26,-694.26
2020-02-01,Indonesia,70003182,A2319150305,Direct,657.56,0.0,657.56
2020-02-01,Indonesia,70003182,A2319150304,Direct,374.59,0.0,374.59
2020-02-01,Indonesia,70003182,A2319150306,Direct,0.0,1416.42,-1416.42
2020-02-01,Indonesia,70003182,A2419150402,Direct,0.0,1510.1,-1510.1
2020-02-01,Indonesia,70003182,A2419150405,Direct,1825.82,0.0,1825.82
2020-02-01,Indonesia,70003182,A1420150501,Direct,3682.77,0.0,3682.77
2020-02-01,Indonesia,70003182,A2419150404,Direct,0.0,1582.1,-1582.1
2020-02-01,Indonesia,70003182,A2420150406,Direct,2032.7,0.0,2032.7
2020-02-01,Indonesia,70003182,A2419150401,Direct,1656.27,0.0,1656.27
2020-02-01,Indonesia,70003182,A2118150101,Direct,0.0,266.53,-266.53
2020-02-01,Indonesia,70003182,A2118150102,Direct,578.97,0.0,578.97
2020-02-01,Indonesia,70003182,A2118150104,Direct,803.61,0.0,803.61
2020-02-01,Indonesia,70003182,A2118150105,Direct,0.0,388.88,-388.88
2020-02-01,Indonesia,70003182,A2118150106,Direct,929.02,0.0,929.02
2020-02-01,Indonesia,70003182,A2218150201,Direct,233.03,0.0,233.03
2020-02-01,Indonesia,70003182,A2218150202,Direct,271.76,0.0,271.76
2020-02-01,Indonesia,70003182,A2219150204,Direct,1173.12,0.0,1173.12
2020-02-01,Indonesia,70003182,A2219150205,Direct,1193.94,0.0,1193.94
2020-02-01,Indonesia,70003182,A2219150206,Direct,0.0,711.8,-711.8
2020-02-01,Indonesia,70003182,A3119150301,Direct,0.0,1802.07,-1802.07
2020-02-01,Indonesia,70003182,A3119150302,Direct,0.0,626.47,-626.47
2020-02-01,Indonesia,70003182,A3120150304,Direct,1448.22,0.0,1448.22
2020-02-01,Indonesia,70003182,A3120150305,Direct,1379.32,0.0,1379.32
2020-02-01,Indonesia,70003182,A3120150306,Direct,810.65,0.0,810.65
2020-02-01,Indonesia,70003182,A2918150102,Direct,1045.3,0.0,1045.3
2020-02-01,Indonesia,70003182,A2918150101,Direct,264.45,0.0,264.45
2020-02-01,Indonesia,70003182,A2918150104,Direct,1231.73,0.0,1231.73
2020-02-01,Indonesia,70003182,A2918150105,Direct,128.12,0.0,128.12
2020-02-01,Indonesia,70003182,A2918150106,Direct,528.73,0.0,528.73
2020-02-01,Indonesia,70003182,A3220150402,Direct,1432.84,0.0,1432.84
2020-02-01,Indonesia,70003182,A3220150401,Direct,1212.21,0.0,1212.21
2020-02-01,Indonesia,70003182,A3220150406,Direct,2023.4,0.0,2023.4
2020-02-01,Indonesia,70003182,A3220150404,Direct,1456.19,0.0,1456.19
2020-02-01,Indonesia,70003182,A3220150405,Direct,430.75,0.0,430.75
2020-02-01,Indonesia,70003182,A3320150502,Direct,933.55,0.0,933.55
2020-02-01,Indonesia,70003182,A3019150204,Direct,1121.32,0.0,1121.32
2020-02-01,Indonesia,70003182,A3019150205,Direct,655.93,0.0,655.93
2020-02-01,Indonesia,70003182,A3320150501,Direct,0.0,1849.51,-1849.51
2020-02-01,Indonesia,70003182,A3320150504,Direct,2756.23,0.0,2756.23
2020-02-01,Indonesia,70003182,A3018150201,Direct,580.87,0.0,580.87
2020-02-01,Indonesia,70003182,A3018150202,Direct,683.04,0.0,683.04
2020-02-01,Indonesia,70003182,A3019150206,Direct,842.38,0.0,842.38
2020-03-01,Indonesia,90003180,A3120150306,Retailer,183.25,0.0,183.25
2020-03-01,Indonesia,90003180,A3119150302,Retailer,415.82,0.0,415.82
2020-03-01,Indonesia,90003180,A3119150301,Retailer,0.0,250.76,-250.76
2020-03-01,Indonesia,90003180,A3120150304,Retailer,70.09,0.0,70.09
2020-03-01,Indonesia,90003180,A2918150105,Retailer,55.21,0.0,55.21
2020-03-01,Indonesia,90003180,A2918150106,Retailer,273.45,0.0,273.45
2020-03-01,Indonesia,90003180,A2918150104,Retailer,131.59,0.0,131.59
2020-03-01,Indonesia,90003180,A2918150101,Retailer,72.12,0.0,72.12
2020-03-01,Indonesia,90003180,A2918150102,Retailer,38.52,0.0,38.52
2020-03-01,Indonesia,90003180,A3220150405,Retailer,142.01,0.0,142.01
2020-03-01,Indonesia,90003180,A3220150406,Retailer,580.82,0.0,580.82
2020-03-01,Indonesia,90003180,A3220150404,Retailer,285.38,0.0,285.38
2020-03-01,Indonesia,90003180,A3220150402,Retailer,413.1,0.0,413.1
2020-03-01,Indonesia,90003180,A3220150401,Retailer,0.0,391.6,-391.6
2020-03-01,Indonesia,90003180,A3320150504,Retailer,609.98,0.0,609.98
2020-03-01,Indonesia,90003180,A3320150502,Retailer,538.19,0.0,538.19
2020-03-01,Indonesia,90003180,A3320150501,Retailer,201.14,0.0,201.14
2020-03-01,Indonesia,90003180,A2419150404,Retailer,0.0,337.63,-337.63
2020-03-01,Indonesia,90003180,A2419150405,Retailer,0.0,66.36,-66.36
2020-03-01,Indonesia,90003180,A2419150401,Retailer,0.0,78.21,-78.21
2020-03-01,Indonesia,90003180,A2420150406,Retailer,377.81,0.0,377.81
2020-03-01,Indonesia,90003180,A2419150402,Retailer,155.94,0.0,155.94
2020-03-01,Indonesia,90003180,A2319150301,Retailer,238.6,0.0,238.6
2020-03-01,Indonesia,90003180,A2319150304,Retailer,238.73,0.0,238.73
2020-03-01,Indonesia,90003180,A2319150305,Retailer,80.62,0.0,80.62
2020-03-01,Indonesia,90003180,A2319150306,Retailer,439.17,0.0,439.17
2020-03-01,Indonesia,90003180,A2319150302,Retailer,216.95,0.0,216.95
2020-03-01,Indonesia,90003180,A2118150105,Retailer,0.0,24.46,-24.46
2020-03-01,Indonesia,90003180,A2118150104,Retailer,74.05,0.0,74.05
2020-03-01,Indonesia,90003180,A2118150101,Retailer,98.5,0.0,98.5
2020-03-01,Indonesia,90003180,A2118150102,Retailer,97.54,0.0,97.54
2020-03-01,Indonesia,90003180,A2118150106,Retailer,149.65,0.0,149.65
2020-03-01,Indonesia,90003180,A2218150201,Retailer,129.32,0.0,129.32
2020-03-01,Indonesia,90003180,A2218150202,Retailer,36.62,0.0,36.62
2020-03-01,Indonesia,90003180,A2219150204,Retailer,188.39,0.0,188.39
2020-03-01,Indonesia,90003180,A2219150205,Retailer,0.0,50.96,-50.96
2020-03-01,Indonesia,90003180,A2219150206,Retailer,145.55,0.0,145.55
2020-03-01,Indonesia,90003180,A0519150208,Retailer,184.75,0.0,184.75
2020-03-01,Indonesia,90003180,A0519150207,Retailer,188.44,0.0,188.44
2020-03-01,Indonesia,90003180,A0519150202,Retailer,38.19,0.0,38.19
2020-03-01,Indonesia,90003180,A3019150205,Retailer,305.4,0.0,305.4
2020-03-01,Indonesia,90003180,A3018150201,Retailer,263.68,0.0,263.68
2020-03-01,Indonesia,90003180,A3019150204,Retailer,0.0,64.23,-64.23
2020-03-01,Indonesia,90003180,A3019150206,Retailer,0.0,302.52,-302.52
2020-03-01,Indonesia,90003180,A3018150202,Retailer,193.07,0.0,193.07
2020-03-01,Indonesia,90003180,A3120150305,Retailer,225.68,0.0,225.68
2020-03-01,Indonesia,90003180,A0519150201,Retailer,126.16,0.0,126.16
2020-03-01,Indonesia,90003180,A0519150203,Retailer,0.0,49.17,-49.17
2020-03-01,Indonesia,90003180,A0519150205,Retailer,170.99,0.0,170.99
2020-03-01,Indonesia,90003180,A0418150105,Retailer,17.98,0.0,17.98
2020-03-01,Indonesia,90003180,A0418150103,Retailer,56.91,0.0,56.91
2020-03-01,Indonesia,90003180,A0418150101,Retailer,34.23,0.0,34.23
2020-03-01,Indonesia,90003180,A0418150102,Retailer,0.0,16.51,-16.51
2020-03-01,Indonesia,90003180,A0418150107,Retailer,0.0,53.59,-53.59
2020-03-01,Indonesia,90003180,A0418150108,Retailer,62.79,0.0,62.79
2020-03-01,Indonesia,90003180,A0619150301,Retailer,227.4,0.0,227.4
2020-03-01,Indonesia,90003180,A0619150302,Retailer,149.68,0.0,149.68
2020-03-01,Indonesia,90003180,A0621150308,Retailer,78.6,0.0,78.6
2020-03-01,Indonesia,90003180,A0620150305,Retailer,51.73,0.0,51.73
2020-03-01,Indonesia,90003180,A0621150307,Retailer,230.68,0.0,230.68
2020-03-01,Indonesia,90003180,A0620150303,Retailer,69.23,0.0,69.23
2020-03-01,Indonesia,90003180,A0721150401,Retailer,272.21,0.0,272.21
2020-03-01,Indonesia,90003180,A0118150104,Retailer,95.71,0.0,95.71
2020-03-01,Indonesia,90003180,A1618150103,Retailer,22.04,0.0,22.04
2020-03-01,Indonesia,90003180,A1819150303,Retailer,62.12,0.0,62.12
2020-03-01,Indonesia,90003180,A1718150203,Retailer,49.89,0.0,49.89
2020-03-01,Indonesia,90003180,A0219150202,Retailer,113.58,0.0,113.58
2020-03-01,Indonesia,90003180,A0118150102,Retailer,0.0,131.53,-131.53
2020-03-01,Indonesia,90003180,A1320150402,Retailer,0.0,308.53,-308.53
2020-03-01,Indonesia,90003180,A1018150102,Retailer,347.42,0.0,347.42
2020-03-01,Indonesia,90003180,A1219150302,Retailer,945.38,0.0,945.38
2020-03-01,Indonesia,90003180,A1118150202,Retailer,246.52,0.0,246.52
2020-03-01,Indonesia,90003180,A0220150203,Retailer,209.51,0.0,209.51
2020-03-01,Indonesia,90003180,A0118150103,Retailer,23.55,0.0,23.55
2020-03-01,Indonesia,90003180,A1819150304,Retailer,47.0,0.0,47.0
2020-03-01,Indonesia,90003180,A1618150104,Retailer,0.0,21.84,-21.84
2020-03-01,Indonesia,90003180,A1718150204,Retailer,28.82,0.0,28.82
2020-03-01,Indonesia,90003180,A1018150103,Retailer,0.0,274.62,-274.62
2020-03-01,Indonesia,90003180,A1320150403,Retailer,811.36,0.0,811.36
2020-03-01,Indonesia,90003180,A1219150303,Retailer,0.0,457.58,-457.58
2020-03-01,Indonesia,90003180,A1119150203,Retailer,228.35,0.0,228.35
2020-03-01,Indonesia,90003180,A1718150201,Retailer,31.74,0.0,31.74
2020-03-01,Indonesia,90003180,A1819150301,Retailer,30.45,0.0,30.45
2020-03-01,Indonesia,90003180,A1618150101,Retailer,8.93,0.0,8.93
2020-03-01,Indonesia,90003180,A0219150201,Retailer,0.0,34.65,-34.65
2020-03-01,Indonesia,90003180,A0118150101,Retailer,157.88,0.0,157.88
2020-03-01,Indonesia,90003180,A0320150301,Retailer,212.84,0.0,212.84
2020-03-01,Indonesia,90003180,A1319150401,Retailer,694.55,0.0,694.55
2020-03-01,Indonesia,90003180,A1420150501,Retailer,691.01,0.0,691.01
2020-03-01,Indonesia,90003180,A1018150101,Retailer,579.97,0.0,579.97
2020-03-01,Indonesia,90003180,A1219150301,Retailer,733.24,0.0,733.24
2020-03-01,Indonesia,90003180,A1118150201,Retailer,440.9,0.0,440.9
2020-03-01,Indonesia,90003180,A4218110201,Retailer,181.35,0.0,181.35
2020-03-01,Indonesia,90003180,A4218110207,Retailer,210.8,0.0,210.8
2020-03-01,Indonesia,90003180,A4218110206,Retailer,215.45,0.0,215.45
2020-03-01,Indonesia,90003180,A4218110204,Retailer,230.75,0.0,230.75
2020-03-01,Indonesia,90003180,A4218110208,Retailer,212.17,0.0,212.17
2020-03-01,Indonesia,90003180,A4419110402,Retailer,269.24,0.0,269.24
2020-03-01,Indonesia,90003180,A4419110404,Retailer,271.13,0.0,271.13
2020-03-01,Indonesia,90003180,A4419110405,Retailer,291.31,0.0,291.31
2020-03-01,Indonesia,90003180,A4419110406,Retailer,291.23,0.0,291.23
2020-03-01,Indonesia,90003180,A4118110101,Retailer,156.01,0.0,156.01
2020-03-01,Indonesia,90003180,A4118110102,Retailer,0.0,182.82,-182.82
2020-03-01,Indonesia,90003180,A4118110105,Retailer,0.0,191.53,-191.53
2020-03-01,Indonesia,90003180,A4118110106,Retailer,0.0,149.96,-149.96
2020-03-01,Indonesia,90003180,A4319110306,Retailer,0.0,267.49,-267.49
2020-03-01,Indonesia,90003180,A4319110302,Retailer,237.2,0.0,237.2
2020-03-01,Indonesia,90003180,A4519110501,Retailer,0.0,294.33,-294.33
2020-03-01,Indonesia,90003180,A4519110502,Retailer,0.0,319.68,-319.68
2020-03-01,Indonesia,90003180,A6720160103,Retailer,64.77,0.0,64.77
2020-03-01,Indonesia,90003180,A6818160201,Retailer,0.0,154.01,-154.01
2020-03-01,Indonesia,90003180,A7119160103,Retailer,767.14,0.0,767.14
2020-03-01,Indonesia,90003180,A7119160102,Retailer,628.25,0.0,628.25
2020-03-01,Indonesia,90003180,A7118160101,Retailer,225.22,0.0,225.22
2020-03-01,Indonesia,90003180,A7220160202,Retailer,1243.89,0.0,1243.89
2020-03-01,Indonesia,90003180,A7220160203,Retailer,672.45,0.0,672.45
2020-03-01,Indonesia,90003180,A7219160201,Retailer,348.08,0.0,348.08
2020-03-01,Indonesia,90003180,A6419160301,Retailer,586.98,0.0,586.98
2020-03-01,Indonesia,90003180,A6419160302,Retailer,305.62,0.0,305.62
2020-03-01,Indonesia,90003180,A6419160303,Retailer,496.1,0.0,496.1
2020-03-01,Indonesia,90003180,A6519160401,Retailer,129.72,0.0,129.72
2020-03-01,Indonesia,90003180,A6218160102,Retailer,259.59,0.0,259.59
2020-03-01,Indonesia,90003180,A6218160101,Retailer,288.25,0.0,288.25
2020-03-01,Indonesia,90003180,A6219160103,Retailer,649.64,0.0,649.64
2020-03-01,Indonesia,90003180,A6319160203,Retailer,0.0,142.65,-142.65
2020-03-01,Indonesia,90003180,A6319160201,Retailer,0.0,671.89,-671.89
2020-03-01,Indonesia,90003180,A6319160202,Retailer,483.98,0.0,483.98
2020-03-01,Indonesia,90003180,A4118110107,Retailer,84.95,0.0,84.95
2020-03-01,Indonesia,90003180,A4118110104,Retailer,87.54,0.0,87.54
2020-03-01,Indonesia,90003180,A4319110305,Retailer,129.47,0.0,129.47
2020-03-01,Indonesia,90003180,A4318110301,Retailer,130.62,0.0,130.62
2020-03-01,Indonesia,90003180,A4319110304,Retailer,0.0,125.58,-125.58
2020-03-01,Indonesia,90003180,A4419110401,Retailer,130.39,0.0,130.39
2020-03-01,Indonesia,90003180,A4520110504,Retailer,165.12,0.0,165.12
2020-03-01,Indonesia,90003180,A4218110202,Retailer,107.22,0.0,107.22
2020-03-01,Indonesia,90003179,A6720160103,Retailer,112.23,0.0,112.23
2020-03-01,Indonesia,90003179,A6818160201,Retailer,39.39,0.0,39.39
2020-03-01,Indonesia,90003179,A7119160103,Retailer,0.0,429.23,-429.23
2020-03-01,Indonesia,90003179,A7119160102,Retailer,361.97,0.0,361.97
2020-03-01,Indonesia,90003179,A7118160101,Retailer,205.95,0.0,205.95
2020-03-01,Indonesia,90003179,A7220160203,Retailer,0.0,230.95,-230.95
2020-03-01,Indonesia,90003179,A7220160202,Retailer,151.18,0.0,151.18
2020-03-01,Indonesia,90003179,A7219160201,Retailer,217.79,0.0,217.79
2020-03-01,Indonesia,90003179,A6419160301,Retailer,97.19,0.0,97.19
2020-03-01,Indonesia,90003179,A6419160303,Retailer,80.51,0.0,80.51
2020-03-01,Indonesia,90003179,A6419160302,Retailer,35.41,0.0,35.41
2020-03-01,Indonesia,90003179,A6519160401,Retailer,101.3,0.0,101.3
2020-03-01,Indonesia,90003179,A6218160101,Retailer,71.19,0.0,71.19
2020-03-01,Indonesia,90003179,A6218160102,Retailer,175.7,0.0,175.7
2020-03-01,Indonesia,90003179,A6219160103,Retailer,143.83,0.0,143.83
2020-03-01,Indonesia,90003179,A6319160203,Retailer,0.0,292.88,-292.88
2020-03-01,Indonesia,90003179,A6319160201,Retailer,231.04,0.0,231.04
2020-03-01,Indonesia,90003179,A6319160202,Retailer,228.43,0.0,228.43
2020-03-01,Indonesia,90003179,A4118110107,Retailer,89.25,0.0,89.25
2020-03-01,Indonesia,90003179,A4118110106,Retailer,0.0,82.93,-82.93
2020-03-01,Indonesia,90003179,A4118110105,Retailer,90.68,0.0,90.68
2020-03-01,Indonesia,90003179,A4118110102,Retailer,79.74,0.0,79.74
2020-03-01,Indonesia,90003179,A4118110101,Retailer,76.42,0.0,76.42
2020-03-01,Indonesia,90003179,A4118110104,Retailer,82.08,0.0,82.08
2020-03-01,Indonesia,90003179,A4419110407,Retailer,142.23,0.0,142.23
2020-03-01,Indonesia,90003179,A4419110401,Retailer,135.99,0.0,135.99
2020-03-01,Indonesia,90003179,A4419110402,Retailer,143.57,0.0,143.57
2020-03-01,Indonesia,90003179,A4419110405,Retailer,142.95,0.0,142.95
2020-03-01,Indonesia,90003179,A4319110306,Retailer,131.65,0.0,131.65
2020-03-01,Indonesia,90003179,A4319110302,Retailer,0.0,109.26,-109.26
2020-03-01,Indonesia,90003179,A4319110304,Retailer,0.0,128.4,-128.4
2020-03-01,Indonesia,90003179,A4520110504,Retailer,156.7,0.0,156.7
